customer_tenure_months,monthly_charges,support_tickets,churn_label
32.05543096356237,52.837655242810484,1,0
35.224189568594255,42.46294646525594,0,0
41.490031082556285,77.25051289978323,0,0
51.984108879184866,50.512943200881104,0,0
14.999290238688943,31.39725725813885,1,0
8.466877159730132,21.98004133972065,0,0
29.52849194924096,63.50711964356025,1,0
54.40208477130274,54.50373271528717,2,0
22.227194055278066,59.12566785978709,0,0
78.01715322794033,43.59595697324292,0,0
60.33707849132284,52.31298752691344,1,0
57.04727354272456,67.85968323579824,0,0
60.39378606685271,50.08297208026827,0,0
52.67739386181317,32.79057448158832,0,0
54.125198332197925,60.841662542811406,0,0
67.35583185057752,44.76570847760468,0,0
63.00068565635388,64.49294355452477,0,0
50.407680709453636,50.38207640847969,0,0
79.62330081524614,62.92724912662341,0,0
46.39429321181598,57.60531566083286,0,0
36.809939983112216,69.47028142762875,0,0
18.302494332670335,64.43112918523639,0,0
31.996542679250105,30.4278749573419,0,0
66.64193140393681,21.895520942862703,0,0
44.38598490857175,48.84569092543249,0,0
5.750423680018716,119.07037085737664,7,1
46.45461228606115,39.11989284140732,0,0
23.348909889250386,56.68487457313281,0,0
39.815685682977616,56.052858687100496,0,0
29.98684023383636,48.9052140774549,0,0
37.16911891328248,40.48036685343149,0,0
9.659635346428647,122.35005192232583,2,1
53.67571609431937,87.1876081885824,0,0
59.62401687765252,18.189125397672246,0,0
45.63035554932367,31.417359635542915,1,0
9.187454144936694,89.0069099241337,0,0
0.0,116.75868566326325,3,1
56.62650226069966,41.56038871882676,1,0
10.834868798096497,115.5366788928992,6,1
31.418783857419474,57.21605491090914,0,0
46.24107952353522,56.64593348282786,0,0
30.834071192908397,72.43099819728786,0,0
6.813665357456237,35.62928046220421,0,0
28.361082054266596,52.62436391371303,2,0
37.73324411334375,49.19454682330637,0,0
7.332639098892955,123.95124952412853,2,1
57.62017348947618,51.556274260044596,0,0
46.59671591672272,58.405114201551626,1,0
3.1647436322564895,98.65088653587146,2,1
65.82381190037731,66.04154156579871,1,0
16.919398091870605,49.39981679141031,0,0
73.16401186874587,34.88948230523765,1,0
74.7259049183093,29.238823113218956,0,0
42.918652287990604,43.07883304815633,2,0
37.92949962565522,29.71006298394279,0,0
69.16921933220159,39.33940909161756,2,0
40.25075809048389,32.272736974645206,0,0
51.36043090120036,40.17776772180238,0,0
50.00743722003291,76.75168642439317,1,0
53.804710623600144,48.14982514604459,0,0
25.201529572683494,73.58429351816238,0,0
52.91567082189617,56.26511934796656,0,0
29.121582954712174,40.66362904734658,1,0
34.2197776365249,48.15056618981452,1,0
61.71349493919065,25.239770683759968,0,0
35.93921564858628,45.033505590556935,0,0
33.51704318469021,30.337463135224176,0,0
48.668363364020266,58.97828521536607,0,0
69.23798544702818,43.47663058743445,0,0
88.28845200616374,45.44581747588673,2,0
65.56300606564074,43.73098077646441,0,0
65.324919191129,63.475907635934576,0,0
44.56987327721885,36.65246388991497,0,0
91.07136466513573,35.66238639614482,0,0
48.57522758411468,55.13895189474499,0,0
44.35855975972147,66.29492032118337,0,0
51.888188439132236,54.96918022834801,0,0
49.759897369330155,82.80279687036986,1,0
21.351667810392723,35.98618045387476,1,0
32.45128684799798,17.501637788471143,0,0
51.85034902063524,57.30845491334068,1,0
30.79132512737759,47.700702304384976,1,0
56.657608784660056,57.07345648347877,0,0
45.64912309348288,62.84563156280322,0,0
61.861335162518145,27.119703179420245,0,0
42.7726685620892,45.699472599341114,1,0
53.67065601915669,58.790908457461114,0,0
12.38848720464506,53.83230730132004,0,0
16.03086916553366,47.35993440480156,2,0
30.54040910658672,61.07375866932877,0,0
50.596452368323874,64.9497121035596,0,0
30.938267029577688,19.23228474139947,0,0
58.10397549194445,73.63673435765612,1,0
51.961243235452486,31.65807544502062,0,0
36.74216244900502,58.93164017016571,2,0
49.02945296188486,45.04099050640848,0,0
37.007432377015355,68.82397252157176,2,0
50.67189053737482,60.81597477717438,0,0
35.81252826350336,58.83992440237134,0,0
52.13682375483151,53.32983992718346,0,0
69.49112578714286,41.94023108788911,0,0
22.754634261128924,35.148679891010275,1,0
32.50222493701766,29.254310269791027,0,0
33.247577169481495,40.61463864430606,0,0
50.60052273021076,63.68197354254031,0,0
60.077840080857904,34.97114778229093,1,0
13.688119796974416,68.13528109672689,0,0
41.69761452950482,34.612879029946676,0,0
45.50830533042104,47.53417029294164,2,0
60.874479358343216,56.766474464471784,0,0
28.875069673733652,65.39811178348481,1,0
58.13641910899729,44.501084769681924,0,0
50.27402036188337,57.21872912648153,0,0
76.93347189734943,53.18857481015517,1,0
84.49068654243587,46.25331707522905,0,0
59.32496557616878,34.41969473116285,0,0
40.312179922678524,56.6006707470639,4,0
53.83213103712625,50.417945944707434,0,0
55.466867262421715,45.20684564816034,0,0
54.48091912675832,51.72163486647198,0,0
52.56665220832165,58.567336167193034,0,0
54.6144334170076,24.801887104477405,0,0
63.89367603075037,41.80617149067197,1,0
12.896787274552038,121.07173386868243,3,1
12.43175202818373,36.52213473749843,0,0
68.39526377138822,38.166449577101105,0,0
47.54846956884278,66.47617450314551,0,0
30.782717219213197,54.99862955006625,0,0
10.34433792395135,101.06509260925216,3,1
50.4992056948839,52.78736807053538,0,0
45.64835706737522,56.42330650124233,0,0
25.583143345893305,44.61954094747837,1,0
44.44767450157275,30.690136454998747,1,0
63.66271121853903,33.670850630372584,0,0
72.92705588512729,26.20756971346558,1,0
47.29341042263113,82.09906373508619,0,0
47.23985000503444,24.07000700753961,0,0
56.21209295801541,31.186879760884274,0,0
65.97141177891218,49.64770248138672,0,0
48.302837218361205,22.589101209676254,0,0
2.395593220350759,120.6249156496884,2,1
37.81366109452991,51.72394140286862,0,0
42.16122973246866,53.04801503209372,0,0
33.55304536869915,56.145776661021976,0,0
26.37640332866758,60.73170676200373,0,0
23.311145339716944,49.395070107997476,0,0
29.481893559150766,39.66693839015636,0,0
28.242834075388384,56.86095558494282,1,0
9.696591157213422,112.51259238400395,2,1
53.06337063312787,59.26460697811353,1,0
37.429341449983696,37.04360680329094,0,0
29.8963143690085,59.21246055287555,0,0
83.73240471157597,58.38812010331436,0,0
37.06141384738618,31.443620431492924,0,0
34.321279423666,46.50428423475973,0,0
16.68592036191357,58.49929174794717,0,0
54.306230810488145,67.41743526905071,0,0
77.74455716989658,40.30141677820543,0,0
41.639973039317304,28.140919565863264,0,0
38.75485931470759,57.62896914252516,0,0
49.98038752994826,46.277762243872914,1,0
50.535371219413854,53.594981892420115,0,0
0.07898265980919916,52.85415333096723,0,0
56.655653945214794,52.22776522455978,0,0
78.75141105180118,43.79631949667511,0,0
46.0063079728769,63.59872505957219,1,0
43.04399685185059,37.26700537078289,0,0
59.30396985415064,53.97952768233703,0,0
57.16671911938863,55.85261234673455,0,0
48.114923724932915,47.06701785539615,0,0
58.91458251867794,61.89873541590876,0,0
59.76898082327811,43.02292197975376,0,0
23.882885640345002,84.45224206628333,0,0
24.324488550996527,53.5489802182554,1,0
21.754530303690704,68.57468204814103,0,0
17.7556737752084,63.32077953568506,0,0
59.5890597523516,71.35313882876335,0,0
12.170985271126938,110.4969319438034,4,1
53.05968654602939,66.90703094333392,0,0
74.91471200066945,71.83996203961621,0,0
39.449860038089156,54.3199660832546,0,0
32.58024262016127,39.52151850321589,0,0
47.20749170590792,77.4463902727442,1,0
65.55785920931113,50.285163883957374,1,0
34.36502246291535,51.17871981112076,0,0
79.95653858600974,54.05508706878622,0,0
43.70922152700729,38.25159595156868,0,0
54.23358924125994,55.102022167207,0,0
47.92659897814154,55.223404960509384,0,0
37.85422344936348,49.84865890468722,1,0
0.0,96.89059347994083,3,1
0.0,46.6671094118386,1,0
38.904985849361175,44.29822209762465,1,0
59.31400345631681,60.89876678325379,0,0
18.867800819956535,54.35519882144327,0,0
12.477376371796819,93.19210680468271,4,1
36.123450984208816,42.177829150147964,0,0
39.058933830310494,66.9169848638445,0,0
34.15762303620722,63.371587888302685,0,0
26.66485648395335,46.35628035958367,0,0
43.72239411271816,40.00588442507149,0,0
59.500267145545166,58.92077025357842,0,0
51.884815209403385,26.209917274889637,0,0
63.48239087328503,43.77447805945231,0,0
41.38956632305089,54.13231575081085,0,0
67.66529530954803,47.7527091086257,1,0
22.037204750235304,33.931961425599845,0,0
68.60225224590123,51.355866845398744,0,0
64.65949803181601,35.01795001503826,0,0
16.602684126491756,53.91128468169247,0,0
53.426412958371245,44.1285521179662,0,0
42.727456241553455,47.923198467311664,2,0
43.08818805510177,37.668988846840136,0,0
46.1884548278738,61.60665344737474,0,0
33.852770510725634,47.809110566026376,0,0
15.106191414423456,125.20216218758125,2,1
45.07359578115064,48.18897075791218,1,0
24.75632026703956,76.02229376715655,0,0
44.3224511314411,55.02207888458152,0,0
36.46426869964435,66.13803453407692,0,0
56.086127781959476,25.824980514833,0,0
21.325535555272886,47.039515162945996,0,0
81.0496213202199,35.00117967203635,0,0
47.16949949113757,42.20972025079909,0,0
3.9969558714579243,90.46155141671306,3,1
41.365649260668704,69.34087275944765,0,0
36.313059345238074,60.75394392312802,0,0
30.689365140504194,38.66916610286826,0,0
52.65094669623623,43.029974968589656,0,0
85.14823194330005,55.44289924728896,1,0
78.64892389629212,63.3591895959899,1,0
15.791926589245985,114.47397257618668,2,1
30.948872249750185,59.52679067072683,0,0
50.03821990099673,77.21190026505576,1,0
58.28547914898756,56.40157928570662,0,0
8.150256926863864,66.59837123670101,1,1
58.41151735188316,37.778114653524185,1,0
52.99000089931813,33.807003160661516,1,0
50.124338443526334,31.85367213734547,0,0
23.108188501755578,60.11972873060732,0,0
42.65384605428558,73.86239265806329,0,0
7.8521732443466306,100.91328160433953,4,1
53.81470395045766,77.42094303154543,0,0
66.03054032068697,50.41284028900612,0,0
81.20387320223928,59.103443079300625,0,0
23.77369740322486,26.26549307505045,0,0
91.78336180043121,62.18348322569092,1,0
62.51597579671535,40.443086390670274,0,0
65.91741274594989,62.45901107900009,0,0
32.93778466857754,69.24666131200419,0,0
58.035669357586045,54.57208459622805,1,0
5.691685004413674,116.9590125628187,7,1
47.693192386458634,51.77754587161089,0,0
51.06305667155316,59.5940717349019,0,0
40.70140688129036,78.09653287776163,1,0
65.7107120202404,50.17241495369574,1,0
35.64231699436433,52.472528766099586,0,0
8.780973769793142,23.322893186613058,0,0
40.61219863332845,56.33095231049709,0,0
67.56351135218554,38.283219440532086,0,0
89.20618257884723,47.03249271836607,0,0
68.6826750439651,57.16072554798948,1,0
64.20367019353611,25.759503989559256,1,0
38.18410200621553,56.98423105724318,0,0
86.46209121351681,53.76710486935552,0,0
57.31744451233007,60.54802936543297,0,0
58.019780897448626,40.42253507667037,0,0
56.30794570456628,66.68853827090103,0,0
24.151364907493182,54.57346394906149,0,0
51.90998918921337,39.344222647769044,0,0
18.81589670054021,29.45834141904786,2,0
59.88564434341801,41.878172213423014,0,0
51.05159357206952,63.06106284058505,1,0
33.62395501812118,56.682677081213036,1,0
65.27203569512875,17.8148139323254,0,0
38.54882809769826,45.004854116298546,1,0
38.98331767094436,51.88050241541958,1,0
54.61146917451915,78.6418726337021,1,0
44.71492012459484,69.31704206266642,0,0
49.201265238145275,47.32155366751518,0,0
63.58207003904779,52.717399022871405,0,0
31.70945665287934,29.560145493102137,1,0
30.184812110133336,10.599173900730399,0,0
40.810036342953154,44.04607585442786,0,0
43.867103781568716,65.04698998551972,0,0
56.557941507177745,52.71538858764662,2,0
79.95183561691297,38.76454315373164,0,0
44.229604558010344,63.68667776286179,1,0
45.651724525564696,76.90058571960326,0,0
33.2727297647422,27.664828095941875,0,0
31.088160742467956,49.21149703519422,1,0
57.19125873133701,42.0082403492568,0,0
45.70270142259888,50.66542992232406,0,0
67.44669039842552,43.1580551419168,0,0
65.48714393778236,91.87747233984473,0,0
60.650059101154795,48.20870473040514,0,0
18.702674905208827,54.50319872523792,1,0
57.29949410503542,52.51497417864542,0,0
1.7103507005175596,93.07591849042365,5,1
11.089497661051652,53.052834913071024,1,0
48.97709153400691,27.919662628814883,1,0
69.44336070617722,77.04829718718148,1,0
